"grid","D","K"
"0010-1110-1111-0000",1.53752148599835e-09,29.2767462825414
"0010-1110-1111-0001",1.02931147739744e-09,29.8556732353123
"0010-1110-1111-0010",1.74894143320662e-09,29.0908708754397
"0010-1110-1111-0011",2.72038457817036e-09,28.4535422356726
"0010-1110-1111-0100",1.47277770812698e-09,29.3388131585642
"0010-1110-1111-0101",7.38250953869527e-10,30.3351696334549
"0010-1110-1111-0110",3.29477074910882e-09,28.1771747683068
"0010-1110-1111-0111",1.6884948087338e-09,29.1416151101905
"0010-1110-1111-1000",4.11953772473566e-10,31.1767984948752
"0010-1110-1111-1001",1.02845204671773e-10,33.1788064214914
"0010-1110-1111-1010",5.00188655590297e-10,30.896808611685
"0010-1110-1111-1011",2.39208205852175e-10,31.9610140679531
"0010-1110-1111-1100",8.51409326697801e-10,30.1294280547759
"0010-1110-1111-1101",3.02519599257361e-10,31.622252335956
"0010-1110-1111-1110",8.5226875737751e-10,30.1279725022318
"0010-1110-1111-1111",8.66306125146081e-10,30.1044040310934
"0010-1111-0000-0000",7.19458069673236e-09,27.0504422454602
"0010-1111-0000-0001",3.10311770753384e-09,28.2636344317395
"0010-1111-0000-0010",3.15095934870428e-09,28.2415617120716
"0010-1111-0000-0011",1.7122723908724e-09,29.1214406278889
"0010-1111-0000-0100",3.6600287879849e-09,28.0254978579033
"0010-1111-0000-0101",4.03645942569718e-10,31.2061905590048
"0010-1111-0000-0110",2.19527243286852e-09,28.7629528649503
"0010-1111-0000-0111",4.8586481092849e-10,30.9387260007513
"0010-1111-0000-1000",4.56529577061109e-09,27.7066445232464
"0010-1111-0000-1001",6.81815005902008e-11,33.7718286920065
"0010-1111-0000-1010",2.62985787990774e-10,31.8242961119007
"0010-1111-0000-1011",6.01601475795889e-11,33.9524009376484
"0010-1111-0000-1100",1.94575105885985e-09,28.9370257117614
"0010-1111-0000-1101",6.76085468037285e-11,33.7840034059526
"0010-1111-0000-1110",5.35425313458342e-10,30.7985956015693
"0010-1111-0000-1111",4.56357690925167e-10,31.0291159037892
"0010-1111-0001-0000",2.91117818906563e-09,28.3557497065168
"0010-1111-0001-0001",3.20080632812737e-09,28.2189174679191
"0010-1111-0001-0010",4.04419430181456e-09,27.8815005413323
"0010-1111-0001-0011",7.24213586100956e-10,30.3628657071374
"0010-1111-0001-0100",8.47971603978968e-10,30.1352649947982
"0010-1111-0001-0101",1.12585419041802e-10,33.0482609530559
"0010-1111-0001-0110",9.2789865719185e-10,30.0053137025193
"0010-1111-0001-0111",2.12565854781214e-10,32.1313710786937
"0010-1111-0001-1000",2.36916390706286e-10,31.9749029361432
"0010-1111-0001-1001",2.72153048574331e-11,35.0967908469835
"0010-1111-0001-1010",2.26030268763313e-10,32.042764965301
"0010-1111-0001-1011",1.15163711080927e-10,33.0155947641356
"0010-1111-0001-1100",9.9321538884969e-10,29.9071743341117
"0010-1111-0001-1101",6.33113934051864e-11,33.8787438959231
"0010-1111-0001-1110",2.95357676926458e-10,31.6568178379464
"0010-1111-0001-1111",2.0397154798413e-10,32.1909130243481
"0010-1111-0010-0000",4.82885451238834e-09,27.6256718564972
"0010-1111-0010-0001",1.44011934229806e-09,29.3711644816191
"0010-1111-0010-0010",4.6993669566456e-09,27.6648864269873
"0010-1111-0010-0011",2.1419877307266e-09,28.7984026376098
"0010-1111-0010-0100",1.53580262463893e-09,29.2783600355518
"0010-1111-0010-0101",2.34624575560397e-10,31.9889268136735
"0010-1111-0010-0110",1.10293603895913e-09,29.7560037248449
"0010-1111-0010-0111",5.00475132483533e-10,30.8959825623977
"0010-1111-0010-1000",9.51962716223686e-10,29.9683758776225
"0010-1111-0010-1001",3.29448427221558e-11,34.8211564043701
"0010-1111-0010-1010",1.47822076909847e-10,32.6554191998912
"0010-1111-0010-1011",2.07122793809728e-10,32.1687946183634
"0010-1111-0010-1100",1.05824564361429e-09,29.815678304332
"0010-1111-0010-1101",2.12565854781214e-10,32.1313710786937
"0010-1111-0010-1110",4.38309646651291e-10,31.0873305177345
"0010-1111-0010-1111",5.89282969386735e-10,30.6603203767895
"0010-1111-0011-0000",3.31912128503389e-09,28.1665515056427
"0010-1111-0011-0001",2.32074931210595e-09,28.6827621631498
"0010-1111-0011-0010",6.21568915254448e-09,27.2614384978108
"0010-1111-0011-0011",1.82514428680743e-09,29.0293423332083
"0010-1111-0011-0100",9.68864852924618e-10,29.9429855109045
"0010-1111-0011-0101",2.37489344492758e-10,31.9714181638187
"0010-1111-0011-0110",1.50429016638296e-09,29.3082699749862
"0010-1111-0011-0111",4.46617476555139e-10,31.0602412426167
"0010-1111-0011-1000",2.7960144779847e-10,31.7359091177516
"0010-1111-0011-1001",2.86476893236138e-11,35.0227902655398
"0010-1111-0011-1010",4.1682387965858e-10,31.1598430175188
"0010-1111-0011-1011",2.73871909933748e-10,31.7657796473337
"0010-1111-0011-1100",1.4848097376429e-09,29.3270747769298
"0010-1111-0011-1101",1.0828826564326e-10,33.1044040310934
"0010-1111-0011-1110",4.50055199273972e-10,31.0491789900203
"0010-1111-0011-1111",6.27670873080378e-10,30.5692726863243
"0010-1111-0100-0000",5.57111614276317e-09,27.4193864613732
"0010-1111-0100-0001",5.74959124724929e-10,30.6958215539519
"0010-1111-0100-0010",1.54869408483456e-09,29.2663006587798
"0010-1111-0100-0011",9.04980505732959e-10,30.0413942335676
"0010-1111-0100-0100",4.10406797250091e-09,27.8602982286022
"0010-1111-0100-0101",1.10866557682385e-10,33.0704566991701
"0010-1111-0100-0110",2.12966922431745e-09,28.8067234824527
"0010-1111-0100-0111",1.53838091667806e-10,32.5978681773291
"0010-1111-0100-1000",1.37881328714553e-09,29.4339257473496
"0010-1111-0100-1001",4.46903953448375e-11,34.3812442364522
"0010-1111-0100-1010",2.18868346432409e-10,32.0892176272787
"0010-1111-0100-1011",9.82615743799953e-11,33.2445816891417
"0010-1111-0100-1100",1.72688271242744e-09,29.1091827537167
"0010-1111-0100-1101",3.81014268004063e-11,34.6113640198133
"0010-1111-0100-1110",6.18217135603585e-10,30.5911673058265
"0010-1111-0100-1111",1.51832753415153e-10,32.6167979058639
"0010-1111-0101-0000",1.86009446778224e-09,29.0019769612873
"0010-1111-0101-0001",8.96959152722347e-10,30.0542386621758
"0010-1111-0101-0010",3.83821741557777e-09,27.9569164187709
"0010-1111-0101-0011",8.56565910776052e-10,30.120716686229
"0010-1111-0101-0100",1.14848586498368e-09,29.6976197531637
"0010-1111-0101-0101",5.48603250547204e-10,30.7635177785022
"0010-1111-0101-0110",1.48108553803083e-09,29.3306978901122
"0010-1111-0101-0111",2.07122793809728e-10,32.1687946183634
"0010-1111-0101-1000",2.75017817506692e-10,31.759755859706
"0010-1111-0101-1001",3.03665506830306e-11,34.9387260007513
"0010-1111-0101-1010",4.42606800049833e-10,31.0732553325227
"0010-1111-0101-1011",1.17455526226816e-10,32.987166355809
"0010-1111-0101-1100",1.08746628672438e-09,29.7763821782934
"0010-1111-0101-1101",3.98202881598231e-11,34.547705382591
"0010-1111-0101-1110",2.7816906333229e-10,31.7433189698953
"0010-1111-0101-1111",1.92512472254685e-10,32.2743290325357
"0010-1111-0110-0000",6.08963931952058e-09,27.2909960720531
"0010-1111-0110-0001",8.17318576402701e-10,30.1883824237328
"0010-1111-0110-0010",2.118210148588e-09,28.8145071271272
"0010-1111-0110-0011",2.36601266123726e-09,28.6548950599978
"0010-1111-0110-0100",2.69288279641970e-09,28.4682014138621
"0010-1111-0110-0101",1.18314956906525e-10,32.976648483895
"0010-1111-0110-0110",1.74894143320662e-09,29.0908708754397
"0010-1111-0110-0111",5.00188655590297e-10,30.896808611685
"0010-1111-0110-1000",1.82399837923449e-09,29.0302484064306
"0010-1111-0110-1001",2.83612124303776e-11,35.0372898352349
"0010-1111-0110-1010",7.39110384549236e-11,33.6554191998912
"0010-1111-0110-1011",1.60713537105473e-10,32.5347894947057
"0010-1111-0110-1100",1.72201260524242e-09,29.1132571505929
"0010-1111-0110-1101",6.21654858322419e-11,33.90509522287
"0010-1111-0110-1110",3.31740242367448e-10,31.4892269173252
"0010-1111-0110-1111",3.0337902993707e-10,31.6181595813221
"0010-1111-0111-0000",3.07447001821023e-09,28.277015116054
"0010-1111-0111-0001",2.27663187054759e-09,28.7104518262237
"0010-1111-0111-0010",9.41735491135156e-09,26.6620309525496
"0010-1111-0111-0011",3.56148073671167e-09,28.0648756669068
"0010-1111-0111-0100",1.47277770812698e-09,29.3388131585642
"0010-1111-0111-0101",5.30841683166563e-10,30.8109992892872
"0010-1111-0111-0110",3.29477074910882e-09,28.1771747683068
"0010-1111-0111-0111",8.5226875737751e-10,30.1279725022318
"0010-1111-0111-1000",3.72706438100215e-10,31.3212412085967
"0010-1111-0111-1001",3.00800737897945e-11,34.9524009376484
"0010-1111-0111-1010",5.51754496372801e-10,30.755254467471
"0010-1111-0111-1011",2.1285233167445e-10,32.1294280547759
"0010-1111-0111-1100",1.80136670466883e-09,29.0482609530559
"0010-1111-0111-1101",1.48967984482792e-10,32.644278642286
"0010-1111-0111-1110",9.02402213693834e-10,30.0455103420398
"0010-1111-0111-1111",7.13613941051219e-10,30.3841371490736
"0010-1111-1000-0000",5.16832963087316e-09,27.5276547673793
"0010-1111-1000-0001",1.99101440799116e-10,32.2257772877036
"0010-1111-1000-0010",9.62848838166659e-10,29.9519716280065
"0010-1111-1000-0011",6.1191464395239e-10,30.6059505236269
"0010-1111-1000-0100",4.56844701643669e-09,27.7056490305964
"0010-1111-1000-0101",1.33211755354804e-10,32.8055595493191
"0010-1111-1000-0110",1.67302505649904e-09,29.1548938015471
"0010-1111-1000-0111",1.21752679625359e-10,32.9353274242894
"0010-1111-1000-1000",5.7854008589038e-09,27.364935929724
"0010-1111-1000-1001",2.6928827964197e-11,35.1120576036368
"0010-1111-1000-1010",2.24597884297132e-10,32.0519366111993
"0010-1111-1000-1011",2.97935968965583e-11,34.9662067371734
"0010-1111-1000-1100",1.90679020137973e-09,28.9662067371734
"0010-1111-1000-1101",1.4094663147218e-10,32.7241319499752
"0010-1111-1000-1110",3.11113906054446e-10,31.5818380675101
"0010-1111-1000-1111",1.84491119244073e-10,32.3357295771999
"0010-1111-1001-0000",7.18197571342997e-10,30.3749001744805
"0010-1111-1001-0001",2.22019592258007e-10,32.0685939551529
"0010-1111-1001-0010",1.17083106265610e-09,29.6698199272938
"0010-1111-1001-0011",2.98508922752056e-10,31.641506893036
"0010-1111-1001-0100",1.40660154578944e-09,29.4051391461124
"0010-1111-1001-0101",1.21466202732122e-10,32.9387260007513
"0010-1111-1001-0110",2.02138095867419e-09,28.882011609757
"0010-1111-1001-0111",1.3206584778186e-10,32.8180235148851
"0010-1111-1001-1000",3.00227784111472e-10,31.633223453777
"0010-1111-1001-1001",9.19590827288002e-11,33.3402169681922
"0010-1111-1001-1010",2.35770483133341e-10,31.9818978348929
"0010-1111-1001-1011",1.36649478073638e-10,32.768800999309
"0010-1111-1001-1100",4.59222459857529e-10,31.0200877451599
"0010-1111-1001-1101",1.87928841962906e-10,32.3090944506964
"0010-1111-1001-1110",3.36610349552462e-10,31.4682014138621
"0010-1111-1001-1111",4.7096801248021e-10,30.9836518716328
"0010-1111-1010-0000",2.04945569421133e-09,28.8621120523193
"0010-1111-1010-0001",2.05403932450311e-10,32.1808171466126
"0010-1111-1010-0010",1.10293603895913e-09,29.7560037248449
"0010-1111-1010-0011",6.16784751137405e-10,30.5945138511473
"0010-1111-1010-0100",3.29276541085617e-09,28.1780531214791
"0010-1111-1010-0101",2.81033832264651e-10,31.7285371290952
"0010-1111-1010-0110",1.37394317996052e-09,29.4390305119003
"0010-1111-1010-0111",2.71866571681095e-10,31.7763821782934
"0010-1111-1010-1000",1.94689696643279e-09,28.9361763181303
"0010-1111-1010-1001",2.11992900994742e-11,35.4571930896855
"0010-1111-1010-1010",4.38309646651291e-10,31.0873305177345
"0010-1111-1010-1011",8.19323914655354e-11,33.5067751185361
"0010-1111-1010-1100",1.35818695083253e-09,29.4556707775881
"0010-1111-1010-1101",1.3722243186011e-10,32.7627646095783
"0010-1111-1010-1110",2.34911052453633e-10,31.987166355809
"0010-1111-1010-1111",3.34891488193045e-10,31.4755872407828
"0010-1111-1011-0000",1.12757305177744e-09,29.7241319499752
"0010-1111-1011-0001",4.06224234608843e-10,31.197004638075
"0010-1111-1011-0010",2.3631478923049e-09,28.6566429340193
"0010-1111-1011-0011",6.06471582980904e-10,30.6188409013069
"0010-1111-1011-0100",1.49626881337235e-09,29.3159834669422
"0010-1111-1011-0101",3.03951983723542e-10,31.6154375143997
"0010-1111-1011-0110",3.16585614715256e-09,28.2347571514185
"0010-1111-1011-0111",3.33459103726864e-10,31.4817711124062
"0010-1111-1011-1000",5.93293645892041e-10,30.650534617094
"0010-1111-1011-1001",3.46637040815727e-11,34.7477832180399
"0010-1111-1011-1010",4.12526726260038e-10,31.1747933589848
"0010-1111-1011-1011",1.37251079549434e-09,29.4405353571821
"0010-1111-1011-1100",9.35920010202462e-10,29.9928957158764
"0010-1111-1011-1101",2.13998239247395e-10,32.1216820225252
"0010-1111-1011-1110",5.66364817927844e-10,30.7175492995853
"0010-1111-1011-1111",1.87756955826965e-09,28.9884864977717
"0010-1111-1100-0000",5.21588479515036e-09,27.5144408493139
"0010-1111-1100-0001",2.91633477314388e-10,31.6751246092388
"0010-1111-1100-0010",9.83761651372897e-10,29.9209721313124
"0010-1111-1100-0011",9.74307913896105e-10,29.9349031646066
"0010-1111-1100-0100",4.92482427162244e-09,27.597280606977
"0010-1111-1100-0101",2.84471554983485e-10,31.7109965477861
"0010-1111-1100-0110",2.76708031176785e-09,28.4289883366348
"0010-1111-1100-0111",4.09948434220913e-10,31.1838384985878
"0010-1111-1100-1000",4.70395058693738e-09,27.6634799486493
"0010-1111-1100-1001",4.7841641170435e-11,34.2829421628404
"0010-1111-1100-1010",2.89055185275263e-10,31.6879359962081
"0010-1111-1100-1011",8.53701141843691e-11,33.4474779348523
"0010-1111-1100-1100",3.81558574101212e-09,27.9654483078603
"0010-1111-1100-1101",1.55270476133987e-10,32.5844974139606
"0010-1111-1100-1110",7.52574798531334e-10,30.3074459701809
"0010-1111-1100-1111",2.98795399645292e-10,31.6401230127947
"0010-1111-1101-0000",1.34042538345189e-09,29.4746619419542
"0010-1111-1101-0001",4.78129934811114e-10,30.9618782159519
"0010-1111-1101-0010",1.3991531465653e-09,29.4127989703271
"0010-1111-1101-0011",6.66345253667256e-10,30.4830110738413
"0010-1111-1101-0100",3.52681703263009e-09,28.078986121705
"0010-1111-1101-0101",4.49768722380736e-10,31.0500976115355
"0010-1111-1101-0110",2.81234366089916e-09,28.4055799553151
"0010-1111-1101-0111",4.03645942569718e-10,31.2061905590048
"0010-1111-1101-1000",5.16804315397993e-10,30.8496628320591
"0010-1111-1101-1001",8.307829903848e-11,33.4867373652995
"0010-1111-1101-1010",5.2740396044773e-10,30.8203725439646
"0010-1111-1101-1011",1.77329196913169e-10,32.3928508561002
"0010-1111-1101-1100",9.32195810590392e-10,29.998647919642
"0010-1111-1101-1101",1.62145921571654e-09,29.2000601175952
"0010-1111-1101-1110",7.1877052512947e-10,30.3737496999053
"0010-1111-1101-1111",2.59576712961264e-09,28.521191891305
"0010-1111-1110-0000",5.12850934271334e-09,27.5388133023035
"0010-1111-1110-0001",3.82446652470244e-10,31.2840224287396
"0010-1111-1110-0010",1.74894143320662e-09,29.0908708754397
"0010-1111-1110-0011",1.78646990622056e-09,29.0602412426167
"0010-1111-1110-0100",7.46702022219993e-09,26.9968202158311
"0010-1111-1110-0101",2.64704649350191e-10,31.8148974138984
"0010-1111-1110-0110",3.98202881598232e-09,27.9038491928163
"0010-1111-1110-0111",2.15373328334928e-09,28.7905132552715
"0010-1111-1110-1000",5.35425313458341e-09,27.476667506682
"0010-1111-1110-1001",4.95605025298518e-11,34.2320182276778
"0010-1111-1110-1010",3.31740242367448e-10,31.4892269173252
"0010-1111-1110-1011",1.57848768173112e-10,32.5607379467433
"0010-1111-1110-1100",5.91574784532624e-09,27.3327922941203
"0010-1111-1110-1101",3.32886149940392e-10,31.48425210191
"0010-1111-1110-1110",1.03360863079599e-09,29.8496628320591
"0010-1111-1110-1111",1.06512108905196e-09,29.806335400395
"0010-1111-1111-0000",3.61820316157242e-09,28.0420794366396
"0010-1111-1111-0001",8.40809681648064e-10,30.1475016673171
"0010-1111-1111-0010",3.99749856821707e-09,27.8982553370102
"0010-1111-1111-0011",2.30585251365767e-09,28.6920526153328
"0010-1111-1111-0100",4.73374418383394e-09,27.6543711104584
"0010-1111-1111-0101",8.8263530806054e-10,30.0774634882751
"0010-1111-1111-0110",7.88986011661647e-09,26.9173531318024
"0010-1111-1111-0111",2.78684721740115e-09,28.4187189418709
"0010-1111-1111-1000",1.86324571360784e-09,28.9995349132395
"0010-1111-1111-1001",1.17455526226816e-10,32.987166355809
"0010-1111-1111-1010",1.41806062151888e-09,29.3934336454601
"0010-1111-1111-1011",1.5426780700766e-09,29.2719158258829
"0010-1111-1111-1100",2.95959278402254e-09,28.3319541676206
"0010-1111-1111-1101",1.84806243826632e-09,29.011339353804
"0010-1111-1111-1110",2.18524574160526e-09,28.7695573270017
"0010-1111-1111-1111",6.8310415192157e-09,27.1252472930328
"0011-0000-0000-0000",3.91986333015007e-08,24.6046214048482
"0011-0000-0000-0001",1.5458293159022e-09,29.2689718223662
"0011-0000-0000-0010",1.81196634971857e-09,29.0397966908454
"0011-0000-0000-0011",8.13537081411984e-09,26.873144747855
"0011-0000-0000-0100",1.13295881737028e-08,26.3953293384131
"0011-0000-0000-0101",1.26880616014285e-09,29.5538811734292
"0011-0000-0000-0110",1.06397518147902e-09,29.8078883553791
"0011-0000-0000-0111",1.33670118383982e-09,29.4786758633303
"0011-0000-0000-1000",1.87765550133762e-08,25.6664923670884
"0011-0000-0000-1001",3.80412666528267e-09,27.9697875698454
"0011-0000-0000-1010",3.70156793750414e-09,28.0092163463515
"0011-0000-0000-1011",2.30585251365767e-09,28.6920526153328
"0011-0000-0000-1100",1.30467306717602e-08,26.1917364262157
"0011-0000-0000-1101",2.95959278402254e-09,28.3319541676206
"0011-0000-0000-1110",3.44116044155249e-09,28.1144576957573
"0011-0000-0000-1111",2.35713187754694e-09,28.6603203767895
"0011-0000-0001-0000",1.97640408643611e-09,28.914474910152
"0011-0000-0001-0001",8.66306125146081e-10,30.1044040310934
"0011-0000-0001-0010",2.14342011519278e-09,28.7974382047637
"0011-0000-0001-0011",3.74282061013014e-09,27.9932269511071
"0011-0000-0001-0100",1.11124386886298e-09,29.7451773947831
"0011-0000-0001-0101",2.53818527407218e-10,31.8754835667595
"0011-0000-0001-0110",1.68620299358791e-09,29.1435746283741
"0011-0000-0001-0111",1.37623499510641e-09,29.4366260196089
"0011-0000-0001-1000",1.58106597377024e-09,29.2364552851228
"0011-0000-0001-1001",1.6884948087338e-09,29.1416151101905
"0011-0000-0001-1010",6.96998281243523e-10,30.4181258503761
"0011-0000-0001-1011",5.02681004561451e-09,27.5677096808527
"0011-0000-0001-1100",2.45367459056752e-09,28.6024089243431
"0011-0000-0001-1101",8.51409326697801e-10,30.1294280547759
